count_point_id,year,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
99035,2019,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,226,113,12169,548,1891,134,36,11,17,12,18,228,14950
99035,2020,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,258,84,9243,346,1669,118,31,10,15,11,15,200,11542
99035,2021,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,211,89,10183,357,1820,126,33,11,16,11,16,215,12664
99035,2022,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,189,97,10877,384,1973,131,34,12,17,11,17,222,13552
99035,2023,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,186,96,11081,388,2006,129,34,12,17,11,16,219,13789
99035,2024,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,188,98,11249,389,2042,131,34,11,17,11,16,220,13998
99035,2025,A612,Major,A6008,B686,458000,339900,52.95337118,-1.13814318,0.2,0.1,Counted,Manual count,424,151,12345,546,1795,117,36,29,7,10,24,223,15059
99037,2000,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,86,186,13484,95,1527,322,29,10,15,8,3,387,15679
99037,2001,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,82,195,13066,99,1538,307,32,10,12,6,3,370,15268
99037,2002,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,85,202,13275,100,1649,290,33,10,11,5,3,352,15578
99037,2003,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Counted,Manual count,162,174,11920,70,1416,198,30,25,12,11,3,279,13859
99037,2004,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,131,114,12075,58,1559,241,39,33,13,10,4,340,14146
99037,2005,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,111,94,11519,54,1662,261,41,38,10,8,4,362,13691
99037,2006,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,174,82,11300,50,1687,252,39,39,8,6,4,348,13467
99037,2007,A60,Major,Huntingdon St,Lower Parliament St,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,109,78,11120,46,1777,234,36,40,7,6,3,326,13347
99037,2008,A60,Major,A60 Huntingdon Street,A6008 Lower Parliament Street,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,122,75,10875,40,1814,233,40,42,6,5,3,329,13133
99037,2009,A60,Major,A60 Huntingdon Street,A6008 Lower Parliament Street,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,122,84,11114,40,1841,212,40,40,6,4,3,305,13384
99037,2010,A60,Major,A60 Huntingdon Street,A6008 Lower Parliament Street,457470,340250,52.95657396,-1.14596924,0.3,0.2,Estimated,Estimated using AADF from previous year on this link,123,80,11047,45,1966,226,41,35,7,4,3,316,13454
